user_id,signup_date,campaign_source,device_type,country,ab_group
U04758,2025-04-02,Email,desktop,Canada,A
U04759,2025-02-18,Email,desktop,Canada,B
U04760,2025-02-12,Meta,mobile,Germany,B
U04761,2025-04-14,Email,tablet,Germany,B
U04762,2025-01-05,Email,tablet,Canada,B
U04763,2025-02-28,Email,desktop,UK,B
U04764,2025-02-27,Referral,mobile,UK,B
U04765,2025-02-03,Email,mobile,Germany,A
U04766,2025-02-24,Email,tablet,UK,A
U04767,2025-01-06,Email,desktop,India,A
U04768,2025-05-31,Google Ads,tablet,India,B
U04769,2025-05-10,Referral,tablet,India,A
U04770,2025-02-13,Meta,mobile,Canada,B
U04771,2025-02-01,Google Ads,mobile,Canada,B
U04772,2025-04-04,Organic,tablet,Canada,B
U04773,2025-06-16,Referral,desktop,Canada,A
U04774,2025-01-10,Referral,desktop,Canada,A
U04775,2025-04-07,Organic,tablet,Germany,B
U04776,2025-06-13,Organic,tablet,UK,A
U04777,2025-03-07,Organic,desktop,Germany,B
U04778,2025-05-17,Meta,desktop,UK,B
U04779,2025-06-09,Email,desktop,Germany,A
U04780,2025-01-13,Referral,tablet,India,B
U04781,2025-06-02,Email,mobile,USA,B
U04782,2025-01-13,Email,desktop,Canada,B
U04783,2025-06-19,Organic,desktop,USA,B
U04784,2025-01-28,Meta,desktop,USA,A
U04785,2025-06-17,Google Ads,tablet,India,A
U04786,2025-01-06,Meta,mobile,USA,B
U04787,2025-01-13,Email,mobile,USA,B
U04788,2025-06-26,Meta,desktop,India,B
U04789,2025-01-30,Organic,tablet,UK,A
U04790,2025-04-17,Google Ads,mobile,Germany,A
U04791,2025-04-24,Organic,tablet,USA,A
U04792,2025-04-08,Google Ads,mobile,Canada,A
U04793,2025-02-01,Email,desktop,India,A
U04794,2025-05-21,Google Ads,tablet,USA,B
U04795,2025-03-06,Google Ads,desktop,UK,A
U04796,2025-05-02,Google Ads,mobile,UK,A
U04797,2025-06-29,Meta,mobile,Canada,B
U04798,2025-02-09,Meta,desktop,USA,A
U04799,2025-02-22,Email,mobile,Canada,B
U04800,2025-06-27,Google Ads,desktop,UK,B
U04801,2025-06-25,Referral,desktop,UK,A
U04802,2025-06-11,Email,desktop,Germany,A
U04803,2025-01-03,Google Ads,mobile,UK,A
U04804,2025-03-19,Google Ads,tablet,India,A
U04805,2025-04-18,Meta,desktop,Germany,B
U04806,2025-06-19,Email,tablet,Canada,B
U04807,2025-01-26,Google Ads,mobile,UK,A
U04808,2025-06-19,Google Ads,mobile,India,B
U04809,2025-05-14,Email,tablet,Germany,B
U04810,2025-03-11,Referral,desktop,India,B
U04811,2025-06-09,Email,mobile,Germany,A
U04812,2025-06-05,Email,desktop,Germany,B
U04813,2025-06-29,Referral,desktop,Germany,B
U04814,2025-02-05,Email,tablet,Canada,B
U04815,2025-04-18,Google Ads,mobile,Germany,A
U04816,2025-01-27,Email,tablet,Germany,B
U04817,2025-05-11,Referral,mobile,India,B
U04818,2025-06-08,Organic,tablet,Germany,B
U04819,2025-01-31,Email,mobile,Canada,B
U04820,2025-03-14,Meta,mobile,India,B
U04821,2025-01-30,Google Ads,mobile,Germany,B
U04822,2025-01-28,Google Ads,desktop,India,B
U04823,2025-05-08,Meta,desktop,Canada,A
U04824,2025-02-20,Meta,tablet,India,A
U04825,2025-06-05,Email,tablet,Canada,A
U04826,2025-02-21,Meta,mobile,UK,A
U04827,2025-03-09,Organic,mobile,Germany,A
U04828,2025-05-14,Referral,desktop,Canada,A
U04829,2025-02-21,Meta,desktop,Germany,B
U04830,2025-04-02,Meta,desktop,Canada,A
U04831,2025-06-30,Organic,tablet,USA,A
U04832,2025-04-15,Google Ads,desktop,USA,A
U04833,2025-03-17,Google Ads,tablet,USA,A
U04834,2025-02-11,Email,desktop,Canada,B
U04835,2025-01-11,Organic,desktop,Germany,B
U04836,2025-05-21,Referral,mobile,USA,B
U04837,2025-05-08,Referral,tablet,Germany,B
U04838,2025-02-23,Organic,desktop,Canada,A
U04839,2025-06-26,Referral,mobile,Germany,B
U04840,2025-05-04,Google Ads,tablet,Germany,A
U04841,2025-03-26,Referral,tablet,USA,B
U04842,2025-03-02,Referral,desktop,India,A
U04843,2025-01-01,Organic,tablet,UK,A
U04844,2025-01-04,Organic,mobile,Canada,B
U04845,2025-06-21,Referral,mobile,Canada,B
U04846,2025-01-23,Meta,tablet,Canada,B
U04847,2025-01-29,Organic,mobile,UK,B
U04848,2025-05-27,Email,tablet,India,B
U04849,2025-06-21,Email,mobile,Germany,B
U04850,2025-05-07,Google Ads,tablet,Canada,B
U04851,2025-02-08,Referral,tablet,Germany,A
U04852,2025-01-24,Meta,tablet,USA,B
U04853,2025-05-11,Google Ads,mobile,USA,A
U04854,2025-01-20,Referral,tablet,USA,A
U04855,2025-01-26,Organic,tablet,Canada,B
U04856,2025-03-07,Email,desktop,UK,A
U04857,2025-06-14,Meta,desktop,Canada,B
U04858,2025-03-01,Email,tablet,USA,A
U04859,2025-04-27,Organic,desktop,USA,B
U04860,2025-03-17,Referral,tablet,Canada,B
U04861,2025-03-09,Organic,desktop,UK,B
U04862,2025-04-29,Organic,mobile,UK,B
U04863,2025-01-13,Email,mobile,Germany,B
U04864,2025-01-26,Meta,tablet,India,A
U04865,2025-02-14,Organic,tablet,USA,B
U04866,2025-01-11,Email,mobile,UK,B
U04867,2025-03-16,Meta,mobile,USA,A
U04868,2025-04-03,Referral,desktop,India,B
U04869,2025-06-23,Referral,tablet,USA,A
U04870,2025-03-22,Google Ads,mobile,UK,B
U04871,2025-04-20,Email,mobile,Germany,A
U04872,2025-01-30,Meta,tablet,Canada,B
U04873,2025-01-25,Organic,desktop,Canada,B
U04874,2025-01-12,Referral,desktop,UK,A
U04875,2025-01-03,Meta,desktop,UK,A
U04876,2025-02-05,Email,desktop,India,A
U04877,2025-06-19,Google Ads,mobile,USA,A
U04878,2025-06-15,Referral,tablet,India,A
U04879,2025-02-13,Meta,tablet,Canada,B
U04880,2025-03-26,Meta,mobile,USA,B
U04881,2025-04-02,Meta,mobile,India,A
U04882,2025-04-23,Email,mobile,Canada,A
U04883,2025-06-09,Email,tablet,USA,A
U04884,2025-03-10,Email,tablet,Germany,B
U04885,2025-01-24,Organic,tablet,Germany,B
U04886,2025-04-06,Meta,desktop,India,A
U04887,2025-03-29,Referral,mobile,UK,B
U04888,2025-02-16,Email,mobile,USA,A
U04889,2025-01-30,Email,mobile,India,B
U04890,2025-04-13,Meta,tablet,UK,A
U04891,2025-04-13,Email,mobile,UK,A
U04892,2025-04-27,Organic,mobile,USA,B
U04893,2025-03-11,Organic,desktop,USA,B
U04894,2025-04-09,Email,tablet,UK,A
U04895,2025-06-26,Meta,mobile,Canada,A
U04896,2025-05-03,Meta,tablet,India,B
U04897,2025-04-18,Meta,tablet,USA,A
U04898,2025-06-16,Google Ads,tablet,UK,A
U04899,2025-02-12,Email,desktop,Canada,A
U04900,2025-01-29,Meta,tablet,Germany,A
U04901,2025-02-03,Organic,tablet,UK,A
U04902,2025-06-28,Referral,tablet,Canada,A
U04903,2025-01-16,Referral,mobile,Germany,B
U04904,2025-02-10,Meta,desktop,Canada,B
U04905,2025-01-27,Referral,mobile,USA,A
U04906,2025-04-17,Referral,desktop,UK,A
U04907,2025-06-01,Google Ads,desktop,Germany,B
U04908,2025-05-04,Organic,tablet,Canada,A
U04909,2025-05-26,Organic,tablet,Germany,B
U04910,2025-06-23,Google Ads,mobile,India,B
U04911,2025-04-23,Google Ads,desktop,UK,A
U04912,2025-02-16,Referral,tablet,USA,A
U04913,2025-06-06,Email,tablet,Germany,A
U04914,2025-04-08,Referral,tablet,Canada,B
U04915,2025-04-02,Google Ads,tablet,Germany,B
U04916,2025-06-06,Organic,mobile,Canada,A
U04917,2025-01-08,Referral,mobile,Germany,A
U04918,2025-06-25,Email,tablet,USA,A
U04919,2025-02-03,Referral,tablet,USA,B
U04920,2025-05-04,Meta,tablet,UK,A
U04921,2025-05-05,Referral,tablet,USA,B
U04922,2025-01-29,Google Ads,tablet,Germany,A
U04923,2025-04-16,Organic,desktop,Germany,A
U04924,2025-04-23,Organic,desktop,USA,B
U04925,2025-01-12,Google Ads,desktop,India,B
U04926,2025-01-17,Meta,desktop,Germany,B
U04927,2025-03-08,Google Ads,tablet,UK,B
U04928,2025-06-17,Referral,desktop,India,B
U04929,2025-03-22,Google Ads,desktop,USA,B
U04930,2025-01-04,Google Ads,mobile,Canada,A
U04931,2025-06-30,Meta,desktop,Germany,B
U04932,2025-06-23,Referral,desktop,Canada,A
U04933,2025-05-15,Email,tablet,UK,A
U04934,2025-05-28,Email,desktop,India,A
U04935,2025-05-25,Organic,desktop,Canada,B
U04936,2025-02-27,Google Ads,tablet,UK,B
U04937,2025-06-21,Organic,desktop,Canada,A
U04938,2025-03-28,Meta,tablet,Canada,A
U04939,2025-05-13,Email,desktop,UK,A
U04940,2025-05-14,Google Ads,mobile,Germany,B
U04941,2025-06-26,Meta,mobile,Canada,A
U04942,2025-06-29,Meta,desktop,UK,B
U04943,2025-06-08,Google Ads,mobile,Canada,A
U04944,2025-01-25,Meta,tablet,Germany,B
U04945,2025-04-21,Google Ads,desktop,UK,B
U04946,2025-06-19,Google Ads,tablet,Canada,A
U04947,2025-03-05,Referral,mobile,USA,B
U04948,2025-05-04,Organic,tablet,Germany,A
U04949,2025-03-30,Meta,mobile,Canada,A
U04950,2025-06-19,Meta,mobile,India,A
U04951,2025-06-23,Referral,mobile,UK,A
U04952,2025-06-14,Referral,tablet,Canada,A
U04953,2025-04-09,Referral,mobile,Germany,B
U04954,2025-02-08,Email,desktop,Germany,A
U04955,2025-05-23,Email,mobile,India,B
U04956,2025-06-06,Email,desktop,India,A
U04957,2025-01-14,Google Ads,desktop,Canada,A
U04958,2025-01-03,Meta,desktop,USA,B
U04959,2025-06-14,Organic,desktop,Germany,A
U04960,2025-02-10,Google Ads,tablet,USA,A
U04961,2025-05-10,Meta,desktop,USA,B
U04962,2025-05-01,Meta,mobile,Canada,B
U04963,2025-05-07,Referral,desktop,UK,A
U04964,2025-02-12,Referral,mobile,UK,A
U04965,2025-01-20,Google Ads,tablet,UK,A
U04966,2025-05-06,Referral,desktop,India,A
U04967,2025-03-24,Meta,mobile,Germany,A
U04968,2025-03-03,Referral,tablet,India,A
U04969,2025-03-26,Email,tablet,Germany,A
U04970,2025-03-13,Referral,mobile,Germany,A
U04971,2025-01-13,Meta,desktop,Germany,A
U04972,2025-05-10,Google Ads,tablet,Canada,B
U04973,2025-02-27,Organic,mobile,UK,B
U04974,2025-05-21,Referral,desktop,India,A
U04975,2025-06-14,Meta,tablet,India,B
U04976,2025-04-07,Organic,mobile,Canada,B
U04977,2025-04-14,Organic,tablet,Germany,A
U04978,2025-03-02,Email,tablet,UK,B
U04979,2025-01-21,Organic,mobile,USA,B
U04980,2025-04-28,Meta,tablet,USA,B
U04981,2025-04-24,Meta,mobile,Canada,B
U04982,2025-05-27,Referral,desktop,UK,B
U04983,2025-04-25,Referral,mobile,USA,A
U04984,2025-01-23,Referral,desktop,USA,A
U04985,2025-05-08,Organic,tablet,India,B
U04986,2025-04-25,Organic,mobile,UK,B
U04987,2025-03-22,Email,mobile,USA,B
U04988,2025-01-31,Referral,mobile,India,A
U04989,2025-05-08,Google Ads,mobile,UK,B
U04990,2025-06-17,Email,desktop,Germany,A
U04991,2025-01-05,Google Ads,desktop,UK,B
U04992,2025-01-27,Organic,tablet,Canada,B
U04993,2025-04-14,Email,tablet,India,A
U04994,2025-04-16,Email,tablet,Germany,A
U04995,2025-01-10,Meta,tablet,India,A
U04996,2025-05-23,Organic,mobile,India,B
U04997,2025-05-21,Organic,desktop,USA,B
U04998,2025-01-01,Email,desktop,UK,A
U04999,2025-01-24,Organic,desktop,India,B
U05000,2025-06-04,Email,desktop,India,A
U05001,2025-06-08,Meta,tablet,Canada,A
U05002,2025-06-13,Email,mobile,Canada,B
U05003,2025-03-19,Organic,desktop,Canada,B
U05004,2025-05-11,Organic,mobile,India,B
U05005,2025-05-24,Email,mobile,Germany,B
U05006,2025-02-22,Email,mobile,UK,B
U05007,2025-06-17,Email,mobile,India,B
U05008,2025-06-21,Referral,desktop,USA,B
U05009,2025-04-27,Organic,desktop,Germany,A
U05010,2025-03-29,Organic,desktop,Germany,A
U05011,2025-04-04,Referral,tablet,UK,B
U05012,2025-01-14,Email,desktop,Germany,A
U05013,2025-02-27,Meta,tablet,UK,A
U05014,2025-04-27,Email,tablet,Germany,A
U05015,2025-03-26,Email,tablet,UK,A
U05016,2025-05-24,Referral,desktop,Canada,B
U05017,2025-06-08,Organic,desktop,Canada,A
U05018,2025-06-03,Email,desktop,Germany,A
U05019,2025-05-02,Organic,tablet,Germany,B
U05020,2025-06-18,Google Ads,tablet,UK,A
U05021,2025-04-04,Organic,mobile,UK,A
U05022,2025-04-26,Meta,tablet,India,B
U05023,2025-01-30,Meta,tablet,Canada,A
U05024,2025-01-25,Email,desktop,India,B
U05025,2025-06-18,Organic,mobile,India,B
U05026,2025-02-26,Email,mobile,USA,B
U05027,2025-01-01,Referral,mobile,UK,A
U05028,2025-03-29,Meta,desktop,USA,A
U05029,2025-04-01,Email,mobile,USA,B
U05030,2025-06-12,Referral,mobile,India,B
U05031,2025-03-16,Email,desktop,USA,B
U05032,2025-05-21,Organic,mobile,UK,A
U05033,2025-05-14,Organic,tablet,India,A
U05034,2025-04-06,Organic,tablet,UK,B
U05035,2025-06-29,Organic,tablet,Germany,A
U05036,2025-01-28,Google Ads,tablet,USA,A
U05037,2025-01-12,Referral,tablet,India,B
U05038,2025-02-12,Referral,tablet,Canada,A
U05039,2025-05-07,Organic,tablet,UK,A
U05040,2025-02-05,Google Ads,tablet,USA,B
U05041,2025-04-15,Organic,tablet,UK,A
U05042,2025-01-28,Google Ads,desktop,UK,A
U05043,2025-03-07,Organic,desktop,Germany,A
U05044,2025-06-06,Meta,tablet,UK,B
U05045,2025-02-20,Meta,desktop,Germany,A
U05046,2025-02-18,Email,desktop,Germany,A
U05047,2025-01-31,Organic,tablet,Germany,A
U05048,2025-04-11,Referral,tablet,USA,A
U05049,2025-02-25,Email,desktop,UK,A
U05050,2025-04-28,Meta,tablet,UK,B
U05051,2025-02-18,Organic,tablet,Germany,A
U05052,2025-03-28,Email,tablet,UK,B
U05053,2025-01-28,Organic,tablet,UK,A
U05054,2025-04-17,Meta,desktop,Germany,B
U05055,2025-01-12,Email,mobile,Canada,B
U05056,2025-06-12,Meta,desktop,Canada,A
U05057,2025-06-22,Google Ads,mobile,Germany,B
U05058,2025-05-31,Meta,mobile,USA,A
U05059,2025-02-01,Organic,mobile,UK,B
U05060,2025-04-26,Referral,desktop,UK,A
U05061,2025-04-28,Meta,desktop,Canada,A
U05062,2025-06-18,Referral,desktop,Germany,A
U05063,2025-05-31,Google Ads,desktop,USA,A
U05064,2025-05-10,Email,desktop,Germany,B
U05065,2025-02-04,Email,mobile,Canada,A
U05066,2025-05-08,Referral,desktop,Canada,A
U05067,2025-01-02,Email,mobile,UK,A
U05068,2025-05-16,Meta,desktop,India,B
U05069,2025-01-13,Referral,desktop,USA,A
U05070,2025-05-22,Organic,tablet,USA,B
U05071,2025-04-21,Meta,mobile,India,B
U05072,2025-05-30,Meta,desktop,Canada,A
U05073,2025-05-04,Meta,desktop,Germany,B
U05074,2025-05-11,Organic,desktop,USA,A
U05075,2025-02-15,Google Ads,tablet,India,B
U05076,2025-06-27,Email,mobile,UK,A
U05077,2025-05-29,Referral,desktop,UK,A
U05078,2025-02-14,Google Ads,desktop,Canada,A
U05079,2025-02-02,Referral,desktop,USA,B
U05080,2025-01-27,Email,tablet,Germany,B
U05081,2025-04-10,Organic,desktop,USA,B
U05082,2025-06-18,Meta,mobile,UK,B
U05083,2025-06-03,Meta,mobile,USA,A
U05084,2025-06-05,Organic,mobile,UK,A
U05085,2025-03-24,Google Ads,mobile,India,B
U05086,2025-05-10,Google Ads,desktop,India,B
U05087,2025-04-09,Referral,tablet,UK,B
U05088,2025-04-18,Organic,tablet,Germany,B
U05089,2025-06-05,Google Ads,tablet,Germany,A
U05090,2025-06-27,Organic,desktop,USA,A
U05091,2025-03-05,Email,tablet,UK,A
U05092,2025-03-12,Meta,mobile,Canada,B
U05093,2025-04-12,Meta,desktop,Germany,B
U05094,2025-03-29,Meta,tablet,Germany,B
U05095,2025-03-17,Organic,mobile,India,B
U05096,2025-04-26,Organic,mobile,Germany,A
U05097,2025-02-04,Referral,desktop,Germany,A
U05098,2025-02-05,Meta,desktop,Germany,B
U05099,2025-04-16,Referral,tablet,UK,A
U05100,2025-06-04,Meta,tablet,UK,A
U05101,2025-06-29,Referral,tablet,India,A
U05102,2025-05-12,Referral,desktop,USA,A
U05103,2025-03-18,Email,tablet,Germany,B
U05104,2025-06-29,Referral,tablet,USA,A
U05105,2025-05-21,Organic,mobile,UK,A
U05106,2025-03-22,Referral,mobile,Germany,A
U05107,2025-05-22,Meta,mobile,USA,A
U05108,2025-06-11,Referral,tablet,USA,B
U05109,2025-02-25,Google Ads,desktop,Canada,A
U05110,2025-02-21,Meta,mobile,UK,A
U05111,2025-02-23,Google Ads,desktop,India,B
U05112,2025-06-09,Meta,tablet,India,B
U05113,2025-03-16,Organic,tablet,Canada,B
U05114,2025-06-25,Organic,mobile,USA,B
U05115,2025-03-30,Organic,desktop,Canada,B
U05116,2025-06-22,Google Ads,mobile,Canada,B
U05117,2025-02-03,Email,tablet,UK,A
U05118,2025-06-16,Meta,desktop,Germany,A
U05119,2025-02-15,Organic,mobile,USA,B
U05120,2025-05-09,Meta,tablet,India,A
U05121,2025-05-19,Google Ads,mobile,India,A
U05122,2025-06-27,Email,desktop,Canada,A
U05123,2025-06-13,Google Ads,desktop,Canada,A
U05124,2025-03-24,Meta,desktop,Canada,A
U05125,2025-01-30,Email,desktop,USA,B
U05126,2025-04-01,Email,desktop,Canada,A
U05127,2025-05-24,Google Ads,mobile,Canada,A
U05128,2025-05-03,Organic,mobile,Germany,B
U05129,2025-05-30,Meta,mobile,USA,A
U05130,2025-05-27,Referral,mobile,UK,A
U05131,2025-06-20,Referral,tablet,UK,A
U05132,2025-04-17,Google Ads,tablet,Germany,A
U05133,2025-06-22,Meta,mobile,India,A
U05134,2025-05-17,Meta,tablet,UK,A
U05135,2025-03-15,Google Ads,tablet,USA,B
U05136,2025-04-19,Meta,desktop,India,A
U05137,2025-01-04,Organic,mobile,Canada,B
U05138,2025-05-14,Google Ads,tablet,USA,B
U05139,2025-01-28,Organic,tablet,India,A
U05140,2025-01-07,Meta,mobile,UK,A
U05141,2025-04-08,Google Ads,desktop,Canada,A
U05142,2025-02-07,Meta,mobile,Canada,B
U05143,2025-01-14,Google Ads,desktop,USA,B
U05144,2025-06-21,Meta,tablet,Canada,B
U05145,2025-01-15,Organic,desktop,India,A
U05146,2025-02-21,Organic,desktop,Germany,B
U05147,2025-03-10,Meta,mobile,UK,A
U05148,2025-02-11,Google Ads,tablet,USA,A
U05149,2025-03-15,Referral,mobile,Germany,B
U05150,2025-06-24,Organic,mobile,Germany,B
U05151,2025-03-06,Organic,tablet,USA,A
U05152,2025-02-07,Referral,mobile,India,B
U05153,2025-01-16,Meta,mobile,UK,B
U05154,2025-06-26,Google Ads,desktop,USA,A
U05155,2025-03-17,Meta,mobile,Germany,B
U05156,2025-02-22,Email,tablet,Germany,B
U05157,2025-05-19,Organic,mobile,USA,A
U05158,2025-01-09,Email,desktop,Germany,A
U05159,2025-04-02,Organic,mobile,USA,B
U05160,2025-04-26,Organic,mobile,USA,B
U05161,2025-01-27,Email,mobile,UK,B
U05162,2025-06-07,Email,desktop,USA,A
U05163,2025-06-22,Meta,tablet,Germany,B
U05164,2025-05-24,Email,tablet,Canada,A
U05165,2025-02-27,Meta,desktop,UK,A
U05166,2025-06-15,Meta,desktop,Germany,A
U05167,2025-05-24,Meta,mobile,Germany,A
U05168,2025-04-10,Organic,tablet,UK,B
U05169,2025-03-02,Organic,desktop,UK,B
U05170,2025-05-11,Email,tablet,Germany,B
U05171,2025-06-28,Organic,mobile,Canada,B
U05172,2025-03-15,Email,desktop,India,B
U05173,2025-06-27,Organic,tablet,Germany,A
U05174,2025-06-20,Google Ads,tablet,UK,A
U05175,2025-01-13,Google Ads,mobile,USA,B
U05176,2025-04-08,Email,desktop,USA,B
U05177,2025-04-10,Organic,tablet,UK,B
U05178,2025-04-17,Organic,mobile,UK,B
U05179,2025-06-25,Meta,tablet,India,A
U05180,2025-03-22,Referral,mobile,UK,B
U05181,2025-05-22,Email,tablet,USA,A
U05182,2025-01-14,Referral,tablet,Canada,A
U05183,2025-01-04,Referral,mobile,UK,B
U05184,2025-03-06,Email,desktop,India,A
U05185,2025-02-21,Organic,mobile,Canada,B
U05186,2025-06-08,Email,desktop,India,A
U05187,2025-04-24,Referral,tablet,Canada,A
U05188,2025-02-27,Organic,tablet,UK,A
U05189,2025-06-12,Google Ads,mobile,USA,A
U05190,2025-06-30,Email,mobile,Canada,A
U05191,2025-06-15,Email,desktop,Germany,B
U05192,2025-04-05,Organic,desktop,India,A
U05193,2025-05-31,Google Ads,desktop,Canada,B
U05194,2025-05-20,Google Ads,mobile,India,B
U05195,2025-06-04,Organic,tablet,USA,A
U05196,2025-02-20,Meta,mobile,India,B
U05197,2025-02-19,Email,tablet,India,A
U05198,2025-03-17,Email,mobile,Germany,B
U05199,2025-04-25,Referral,mobile,India,B
U05200,2025-02-15,Organic,desktop,Canada,A
U05201,2025-06-24,Referral,tablet,India,B
U05202,2025-01-20,Referral,mobile,UK,B
U05203,2025-02-17,Google Ads,mobile,India,B
U05204,2025-02-14,Email,tablet,UK,A
U05205,2025-05-12,Referral,mobile,India,B
U05206,2025-01-31,Google Ads,tablet,India,B
U05207,2025-04-07,Organic,desktop,Canada,A
U05208,2025-01-11,Referral,desktop,UK,B
U05209,2025-04-20,Email,tablet,UK,A
U05210,2025-03-13,Referral,desktop,Germany,B
U05211,2025-05-23,Organic,tablet,India,B
U05212,2025-03-09,Referral,mobile,India,B
U05213,2025-02-03,Email,mobile,Canada,A
U05214,2025-02-11,Google Ads,tablet,Germany,B
U05215,2025-05-30,Email,mobile,Germany,A
U05216,2025-03-07,Google Ads,desktop,Canada,A
U05217,2025-01-02,Meta,mobile,UK,B
U05218,2025-03-26,Email,mobile,USA,B
U05219,2025-04-30,Email,tablet,Canada,A
U05220,2025-02-09,Organic,desktop,UK,B
U05221,2025-01-11,Referral,mobile,Germany,B
U05222,2025-02-09,Google Ads,mobile,Canada,B
U05223,2025-03-24,Google Ads,tablet,USA,B
U05224,2025-06-02,Organic,tablet,India,A
U05225,2025-01-14,Organic,desktop,Canada,B
U05226,2025-06-10,Referral,mobile,USA,A
U05227,2025-06-07,Referral,tablet,USA,A
U05228,2025-06-19,Email,tablet,Canada,A
U05229,2025-03-19,Meta,tablet,UK,A
U05230,2025-05-06,Referral,desktop,Canada,A
U05231,2025-05-27,Organic,tablet,Germany,A
U05232,2025-05-21,Referral,desktop,USA,A
U05233,2025-04-02,Google Ads,desktop,USA,B
U05234,2025-01-19,Meta,mobile,India,B
U05235,2025-03-23,Email,mobile,USA,A
U05236,2025-05-15,Google Ads,desktop,India,B
U05237,2025-02-26,Google Ads,mobile,USA,B
U05238,2025-02-17,Meta,mobile,USA,B
U05239,2025-05-14,Email,tablet,Canada,B
U05240,2025-01-18,Organic,mobile,Canada,A
U05241,2025-05-10,Email,desktop,Germany,B
U05242,2025-02-10,Referral,mobile,UK,A
U05243,2025-04-17,Google Ads,tablet,Germany,B
U05244,2025-05-20,Referral,desktop,USA,B
U05245,2025-05-18,Organic,mobile,Germany,A
U05246,2025-04-14,Referral,desktop,Canada,A
U05247,2025-01-24,Email,mobile,USA,A
U05248,2025-03-31,Referral,tablet,USA,B
U05249,2025-02-26,Organic,mobile,Germany,B
U05250,2025-02-24,Organic,desktop,India,B
U05251,2025-06-19,Organic,desktop,UK,A
U05252,2025-03-26,Email,desktop,Germany,A
U05253,2025-03-26,Organic,mobile,Germany,A
U05254,2025-04-03,Google Ads,mobile,UK,A
U05255,2025-03-17,Organic,mobile,USA,A
U05256,2025-02-25,Referral,tablet,USA,B
U05257,2025-06-08,Referral,tablet,India,A
U05258,2025-05-16,Referral,tablet,Germany,A
U05259,2025-05-02,Email,desktop,UK,B
U05260,2025-05-24,Referral,desktop,Germany,A
U05261,2025-06-16,Email,desktop,Canada,A
U05262,2025-01-03,Email,desktop,Germany,A
U05263,2025-01-30,Organic,desktop,Germany,A
U05264,2025-06-21,Google Ads,mobile,Canada,B
U05265,2025-03-30,Organic,desktop,Canada,A
